molecule_name,conformation_name,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,class
39,26,0,13,10,13,8,9,8,6,8,10,0,4,5,9,10,17,20,15,8,1,6,13,9,6,0,6,11,6,5,3,6,0,10,16,17,4,9,4,9,10,10,0,3,1,11,1,10,1,8,2,3,11,9,10,5,7,12,8,12,4,8,5,8,6,13,0,5,16,4,8,6,13,4,3,5,17,10,0,3,15,7,13,5,16,1,15,7,10,5,3,11,2,12,6,20,9,9,15,7,12,6,3,10,3,15,4,6,12,9,6,9,6,1,11,2,7,11,12,11,6,5,2,6,13,13,16,2,19,8,11,12,19,4,10,7,13,10,6,2,2,2,5,8,7,4,8,14,12,8,12,8,8,3,8,5,7,13,12,14,20,10,7,7,18,14,15,0
81,3820,0,9,5,13,8,9,8,12,8,10,13,4,7,16,18,10,4,6,8,5,6,13,9,12,3,6,11,6,10,7,0,0,3,11,1,12,7,4,5,10,10,2,3,2,2,10,10,1,8,7,3,11,9,0,5,7,12,8,12,12,9,6,7,9,9,0,5,10,6,8,8,5,17,10,3,18,10,12,8,1,7,13,5,9,13,15,7,10,8,9,0,2,1,7,0,8,11,9,4,12,6,3,7,7,15,13,6,12,5,6,9,6,1,11,9,13,8,12,11,6,13,5,6,0,0,0,7,11,10,11,5,18,1,3,7,10,10,6,2,2,2,5,8,10,4,3,13,6,8,12,9,14,3,6,9,2,16,8,12,4,7,3,1,1,5,0,0
10,1580,2,5,11,17,7,17,14,8,5,5,15,6,5,11,11,13,8,8,4,8,12,4,16,11,4,5,5,5,10,8,7,13,12,13,15,10,15,7,8,17,14,18,4,13,7,5,2,12,7,5,7,5,3,5,6,12,5,4,15,8,11,6,11,11,14,8,2,13,6,5,9,13,5,7,7,4,13,7,7,12,7,7,11,20,10,5,4,11,17,8,17,9,13,7,13,8,14,15,7,2,12,9,9,10,4,9,7,7,3,5,6,20,18,17,8,11,12,4,4,5,7,8,14,10,22,10,5,16,10,10,4,14,8,15,6,16,4,2,8,6,6,14,25,10,4,7,13,5,3,5,16,17,4,8,12,10,8,8,10,10,7,10,14,15,11,23,1
90,5422,3,2,2,13,8,16,5,10,1,10,0,6,5,2,4,3,0,11,4,5,11,1,2,12,8,5,5,5,10,2,6,7,12,1,10,3,5,4,9,19,0,3,4,3,5,5,14,6,3,10,5,2,2,4,5,4,3,2,12,12,1,6,2,4,2,1,2,1,8,1,0,14,8,4,4,5,1,0,7,2,2,10,5,18,6,7,0,14,11,9,2,4,12,6,3,1,11,6,0,2,2,1,11,10,1,9,8,6,2,1,6,5,0,4,12,12,13,10,10,5,4,5,11,1,2,1,8,13,10,14,5,7,6,5,1,1,10,2,4,0,2,14,1,1,4,3,9,2,1,3,6,19,2,1,1,0,2,11,0,14,10,10,5,16,4,1,0
2,779,3,13,10,17,6,12,8,23,8,19,24,21,3,16,18,20,11,17,10,17,10,13,3,15,10,13,20,18,19,14,6,7,24,16,15,15,9,4,8,19,13,12,4,20,24,15,17,12,8,17,3,11,9,19,9,7,12,16,16,15,11,5,20,28,14,6,5,16,4,8,6,13,24,17,14,17,12,12,18,19,7,13,5,20,13,15,7,15,22,16,11,4,13,2,24,9,11,15,17,12,6,9,16,15,15,22,6,12,9,14,16,19,17,11,17,12,24,20,11,6,19,5,11,15,13,10,11,19,17,15,5,7,4,25,21,10,10,6,2,3,2,6,8,7,8,12,14,12,8,12,16,20,5,8,10,6,10,12,14,17,10,17,11,4,14,18,1
59,3292,3,3,5,17,1,17,16,10,20,12,11,6,5,13,7,5,2,1,4,5,16,6,10,8,4,7,12,6,10,8,8,11,20,13,15,2,11,5,8,0,10,8,12,7,13,5,7,5,7,6,3,5,9,0,7,15,14,13,15,14,11,4,12,8,14,5,5,4,1,8,8,8,12,6,4,9,2,8,7,5,7,13,5,20,12,4,9,13,17,8,11,4,13,7,9,9,11,9,4,8,7,7,4,10,9,17,8,2,2,5,6,10,18,3,4,4,2,0,14,14,12,8,7,15,13,8,5,12,10,13,5,7,5,7,6,15,10,2,7,3,2,7,8,10,4,8,15,15,10,10,16,17,4,5,1,5,18,8,10,3,10,8,8,10,13,22,0
39,33,0,4,10,13,8,9,13,12,8,10,13,10,3,8,18,20,11,6,5,5,6,13,3,12,3,6,11,6,10,7,3,9,21,11,11,1,11,4,8,10,5,0,3,15,11,10,10,1,8,7,3,11,9,7,5,7,16,8,12,12,8,7,10,9,9,0,5,16,10,8,6,11,17,3,3,17,10,12,3,1,7,13,5,9,13,15,12,10,8,9,15,0,16,7,12,8,11,9,17,12,9,3,7,7,15,13,6,12,5,9,13,6,1,11,9,13,8,12,11,6,13,5,6,21,12,10,7,11,10,14,4,19,4,10,7,13,10,6,2,2,2,5,8,7,4,8,16,14,8,12,8,14,3,7,12,13,13,3,12,17,10,7,10,14,6,23,0
2,805,3,15,18,13,8,9,21,23,20,10,24,17,5,20,18,17,26,20,17,7,11,14,20,10,0,18,14,14,5,3,6,7,21,16,10,3,9,5,14,12,17,21,3,21,23,15,22,16,15,2,8,18,9,19,5,15,12,15,12,4,7,10,10,15,13,16,5,16,8,8,13,11,22,16,5,18,15,18,17,19,7,22,5,19,5,21,9,15,19,14,11,9,12,6,19,2,7,19,15,19,9,9,10,16,20,24,8,22,9,6,13,25,17,11,2,7,7,18,20,16,5,2,12,7,13,7,10,19,2,14,14,8,5,19,22,10,19,14,7,3,5,16,16,16,8,8,14,9,6,12,9,14,3,2,12,7,16,12,2,26,10,7,5,4,4,7,1
90,6153,6,0,8,13,8,12,0,10,1,10,11,6,5,7,14,24,0,8,4,3,19,1,16,14,8,5,0,17,19,2,6,7,6,21,14,3,3,3,0,10,0,1,4,13,9,5,3,6,5,10,5,6,3,2,5,12,0,0,6,12,7,10,9,4,2,1,0,0,3,1,4,11,11,6,7,5,8,6,7,9,7,0,4,15,11,5,0,13,11,9,7,4,12,5,0,1,0,1,1,2,1,1,8,5,12,11,8,6,2,5,6,20,17,11,12,6,21,1,18,9,4,5,11,14,8,1,7,19,11,1,5,12,3,7,6,2,8,0,6,6,6,7,4,0,4,3,9,0,2,1,0,7,2,8,9,18,0,17,0,8,10,1,5,4,4,7,0
89,4477,3,5,7,5,8,4,3,8,15,12,7,6,5,10,7,5,19,5,4,5,10,11,10,8,1,0,14,14,4,4,6,11,10,13,4,2,6,5,8,17,10,3,4,13,6,5,21,8,7,6,1,14,6,5,5,8,4,17,2,6,5,4,16,1,3,5,5,11,1,5,9,5,12,6,7,9,10,8,7,5,7,2,5,5,3,1,9,15,4,7,11,4,13,7,9,9,0,15,4,3,13,3,11,10,14,14,8,14,2,5,6,10,13,3,15,10,18,8,0,14,3,5,6,15,13,8,5,9,10,4,5,12,5,7,4,5,11,7,6,3,2,7,2,3,4,3,12,12,8,3,8,4,1,5,14,4,7,8,10,10,10,2,8,10,3,16,0
90,5997,6,0,8,11,8,12,0,17,1,10,16,6,5,11,8,4,0,1,4,3,12,1,16,3,8,5,0,17,10,16,6,7,12,19,14,3,16,3,0,10,0,1,3,13,9,5,3,8,5,6,5,6,3,4,5,2,0,0,12,12,4,10,9,14,17,1,5,0,3,1,4,11,8,6,7,10,1,6,7,9,7,0,4,18,13,5,0,9,11,9,7,4,12,7,0,1,11,1,1,2,1,1,8,0,12,11,8,6,2,5,6,20,18,14,5,13,1,1,0,9,13,5,6,14,8,1,8,24,10,14,5,7,6,15,6,1,8,0,7,6,6,7,4,0,4,2,14,1,2,1,0,14,2,8,9,7,9,12,19,8,10,1,5,4,4,7,0
54,2373,1,1,2,13,8,7,5,10,6,9,0,6,0,7,7,10,17,1,4,5,2,7,7,16,2,5,14,17,13,6,2,1,11,19,7,4,9,1,3,9,3,3,5,13,7,0,6,6,3,7,3,9,4,5,5,4,3,2,9,10,8,6,5,6,13,6,5,9,10,1,2,3,0,6,4,9,11,7,4,2,4,10,3,15,6,7,2,9,11,7,0,1,7,0,9,4,6,13,5,0,1,0,4,10,4,9,4,6,2,5,11,0,7,5,5,12,3,9,1,14,13,3,4,10,6,1,3,8,7,7,4,10,5,7,6,7,0,7,4,0,1,2,0,9,4,6,11,1,2,3,1,14,3,3,0,3,7,0,10,8,1,1,8,5,14,6,0
90,6055,2,7,5,1,8,5,16,13,10,12,0,6,5,10,7,2,8,8,4,5,11,11,10,11,4,5,12,6,0,10,1,12,10,10,6,4,1,5,5,6,12,12,4,13,12,3,21,19,7,11,3,14,9,5,5,17,9,13,5,5,11,1,1,3,4,6,2,4,6,8,6,6,12,6,7,4,5,7,7,12,7,13,5,8,3,4,9,9,4,2,1,3,13,14,9,4,5,2,11,8,7,0,11,4,2,11,3,23,8,5,11,10,5,3,8,11,2,0,14,14,7,5,0,10,12,16,5,9,10,0,4,3,7,7,6,9,11,6,6,3,2,7,8,3,4,3,9,15,10,8,16,1,4,8,12,0,2,12,5,1,0,1,3,13,4,6,0
8,1341,3,11,13,18,8,9,10,10,6,9,9,6,5,7,9,7,12,8,4,11,2,7,12,12,3,5,16,11,13,15,8,11,10,11,10,11,12,8,9,15,17,9,9,13,7,5,14,6,3,7,3,4,4,4,5,9,13,10,15,12,8,10,16,17,13,7,3,11,8,8,11,15,11,6,4,16,8,7,12,12,4,10,3,20,13,7,9,7,16,9,18,4,12,5,9,3,14,8,14,15,15,3,9,5,4,9,8,6,4,5,11,7,7,5,5,21,21,10,6,20,18,14,11,14,10,11,7,14,10,14,5,16,5,7,6,15,16,6,4,1,4,10,9,9,4,3,9,14,10,15,13,14,2,8,9,18,9,8,16,14,10,2,20,9,14,14,1
40,438,0,9,10,13,8,9,13,12,8,10,13,10,3,8,10,16,11,6,5,5,10,13,3,12,3,6,11,3,10,7,8,5,9,11,1,5,11,4,5,10,10,6,7,15,11,10,10,1,8,7,3,11,9,7,5,7,16,8,12,12,8,6,1,17,9,0,5,10,6,8,6,13,17,3,3,14,12,12,3,1,7,13,5,9,13,15,7,15,8,9,11,2,8,7,4,11,11,9,4,12,19,3,7,7,15,13,6,12,5,9,13,6,17,11,9,13,8,20,11,6,13,5,6,19,2,3,7,11,10,11,1,8,4,16,7,10,10,6,2,2,2,5,8,7,4,8,15,6,8,12,3,14,3,8,5,3,13,16,12,1,0,0,0,1,2,23,0
89,5081,3,2,1,13,8,9,9,5,9,10,9,6,5,11,7,7,9,8,4,5,11,3,1,3,8,5,3,14,10,7,8,7,10,16,10,3,16,3,9,2,1,3,4,8,9,5,12,6,5,10,3,9,1,5,5,11,3,2,15,12,9,6,15,21,9,1,5,4,8,8,0,0,8,6,4,7,8,7,7,9,5,12,5,0,6,5,0,8,11,9,2,4,12,5,1,1,11,13,6,9,2,1,11,5,9,9,8,6,2,5,2,4,12,4,12,12,1,4,1,7,5,5,11,1,2,4,7,14,10,14,5,14,4,2,6,5,7,6,4,6,2,3,9,8,4,0,7,4,1,2,3,14,2,1,1,1,16,12,15,3,10,2,19,9,11,7,0
5,1133,3,15,18,13,8,9,16,10,20,19,24,21,5,21,18,17,28,18,16,1,10,15,20,15,11,18,20,13,20,13,8,11,25,16,14,11,9,5,14,11,17,9,7,11,24,15,17,16,13,16,3,17,9,4,9,20,21,11,22,16,8,13,16,27,13,14,7,10,8,8,13,20,22,17,5,18,20,12,18,21,7,16,5,19,15,22,18,21,27,14,11,4,12,6,9,9,17,19,23,19,22,11,10,23,15,24,8,23,14,18,16,19,17,14,21,24,23,15,20,14,21,15,12,14,13,15,17,19,8,11,14,16,7,10,14,10,20,14,9,3,2,14,23,18,8,12,11,18,13,17,17,19,6,8,9,21,16,12,18,8,10,19,23,19,14,24,1
90,5462,6,1,1,13,4,12,7,10,1,10,0,6,5,7,7,1,1,8,4,3,11,3,0,14,8,5,5,11,19,2,5,4,3,15,17,1,3,1,0,8,3,12,6,4,13,5,3,14,5,6,3,2,5,10,5,3,6,4,6,12,8,6,11,4,8,2,0,4,1,8,0,0,11,6,7,5,1,4,7,9,5,8,5,15,11,7,9,9,11,9,7,4,17,5,5,2,0,14,2,1,1,2,8,5,2,8,3,7,2,5,11,4,12,4,5,6,21,14,12,10,4,5,11,15,3,7,1,19,5,1,4,1,9,7,3,2,2,1,4,3,2,2,9,8,4,3,10,17,6,5,2,7,2,0,0,0,0,0,0,0,7,3,9,10,5,1,0
43,603,2,0,2,9,9,0,12,10,6,7,4,6,2,7,15,7,5,8,4,13,9,7,7,7,4,5,0,17,10,8,5,7,1,0,0,3,3,3,0,19,0,15,1,13,9,5,3,6,5,17,3,4,2,16,3,1,5,6,12,0,12,6,7,11,0,1,3,0,7,1,4,15,22,6,6,16,3,4,14,9,5,10,5,6,10,7,0,13,7,8,7,4,3,7,8,2,11,3,1,7,1,8,3,5,12,9,8,6,0,5,11,7,7,5,11,0,9,1,1,9,7,3,2,1,3,12,0,0,0,0,0,0,5,7,3,1,1,0,4,3,2,9,0,0,4,7,9,0,2,6,7,0,4,8,9,18,5,8,10,14,10,1,9,10,1,7,0
53,1686,3,7,11,5,8,1,3,13,7,0,7,6,8,11,8,7,5,20,4,5,10,2,10,11,1,4,12,4,4,8,6,11,10,7,4,2,6,5,8,11,10,3,0,13,9,5,9,6,7,5,6,14,6,4,5,12,4,5,2,8,5,4,8,1,3,3,3,11,1,8,9,8,8,6,2,17,9,4,5,5,13,5,5,5,10,13,9,8,4,7,11,4,13,7,9,9,0,15,11,3,7,7,8,10,4,9,8,6,3,5,5,19,13,9,8,11,12,8,5,2,3,5,6,3,11,4,5,16,3,6,5,7,5,7,6,14,8,0,6,3,2,7,5,3,2,7,11,12,8,12,8,0,1,5,1,4,13,8,10,3,10,8,8,10,3,3,0
71,3658,5,3,7,17,2,11,16,13,2,2,5,6,5,2,4,7,2,1,4,3,6,13,10,11,4,15,14,19,10,9,6,7,15,13,13,12,8,5,5,17,10,11,4,3,5,5,0,8,3,11,3,5,9,4,6,12,18,13,15,8,10,5,7,11,14,9,2,11,10,5,9,7,12,1,4,4,13,2,7,12,7,13,5,13,7,21,9,13,10,8,13,4,13,3,15,10,11,15,4,12,13,10,4,0,0,9,7,2,2,1,11,10,18,12,4,13,9,15,9,11,7,6,9,11,14,10,5,12,10,10,6,16,7,7,12,13,10,6,7,3,2,9,15,10,4,3,16,12,8,12,11,13,4,5,9,11,4,8,10,4,7,8,7,7,7,23,0
39,217,0,3,7,13,8,9,16,15,2,10,17,6,7,8,3,20,16,13,1,5,10,8,10,12,3,2,6,14,10,7,6,0,10,11,17,4,7,5,8,11,10,0,3,19,10,10,16,8,4,7,3,11,9,7,5,6,9,13,12,12,14,5,8,9,9,0,5,11,4,5,5,13,17,11,3,17,13,10,1,19,7,13,7,9,13,10,9,9,8,9,11,2,12,7,20,9,11,9,10,12,7,3,7,14,6,12,8,8,0,0,3,8,17,10,9,13,8,7,9,11,13,5,6,13,10,5,7,11,10,14,12,19,7,11,7,9,10,7,7,3,2,9,6,5,4,8,14,12,8,12,8,14,3,8,5,7,13,8,12,20,10,7,16,18,14,15,0
89,4712,4,7,11,9,2,14,16,11,8,8,11,6,5,10,7,7,2,3,4,5,10,13,10,11,4,9,12,19,10,9,5,4,10,13,8,1,6,5,7,11,10,11,3,8,8,5,13,8,5,6,1,5,14,4,6,12,9,13,12,5,3,5,3,11,5,2,4,11,10,5,8,5,12,2,4,11,13,8,7,3,7,13,5,3,3,15,9,16,7,8,13,4,3,5,2,2,6,15,4,12,7,8,4,10,9,9,7,12,2,1,1,10,5,6,8,5,12,15,9,24,12,3,5,9,3,15,5,12,10,10,4,1,7,15,6,5,10,7,7,2,2,9,6,10,4,1,10,12,8,12,16,2,4,5,9,11,4,8,10,4,7,3,1,4,2,7,0
54,2470,1,1,2,14,8,7,9,10,6,9,0,6,0,7,1,22,7,8,4,5,7,7,7,9,2,5,14,17,13,14,2,1,11,5,7,4,9,1,3,9,3,3,0,13,8,5,6,6,3,7,3,9,4,5,5,9,3,2,9,7,9,6,5,6,13,6,3,9,10,1,2,1,2,6,7,14,11,7,14,8,5,10,5,2,6,7,2,9,11,7,0,1,7,0,9,4,6,13,5,1,1,0,4,4,10,9,5,6,0,5,11,7,2,5,1,12,3,5,1,14,4,3,4,10,6,1,0,3,0,7,4,5,5,7,6,7,0,7,4,1,1,2,0,9,4,3,15,1,2,3,1,14,3,3,0,3,7,12,10,8,1,1,8,5,14,6,0
54,2462,1,7,10,13,0,7,9,10,6,0,12,6,0,7,8,10,7,8,4,5,3,5,7,5,2,5,0,9,13,6,1,1,9,0,11,5,9,3,2,8,11,8,0,13,12,5,21,6,3,7,3,9,4,5,5,4,7,4,9,7,8,6,5,6,13,6,5,4,3,8,1,11,7,6,4,14,11,7,4,4,4,10,2,15,6,7,4,9,16,7,3,1,7,4,8,4,6,13,0,1,8,9,4,4,4,9,4,6,3,5,11,7,7,5,1,12,3,5,10,4,4,3,4,10,0,1,0,19,0,7,4,3,5,7,6,12,6,2,4,1,1,3,0,4,4,2,11,12,8,2,3,14,3,2,7,7,14,8,10,3,7,1,5,5,6,6,0
59,3247,2,7,18,17,8,17,16,13,13,2,5,6,5,2,4,7,27,1,4,3,10,15,10,11,4,15,14,14,10,9,7,13,12,13,15,10,12,2,8,6,10,18,4,3,5,5,16,8,3,11,3,16,9,4,6,12,18,13,15,8,11,6,11,11,14,8,5,3,6,10,6,20,7,0,4,17,0,2,7,12,7,13,5,20,10,21,9,13,17,8,17,9,13,3,14,14,11,15,15,12,7,9,4,1,0,9,6,14,2,1,11,8,18,12,6,13,9,15,9,11,12,8,14,10,15,10,5,12,10,10,4,7,7,7,2,0,4,2,7,3,2,0,14,10,4,8,13,12,8,12,16,13,4,8,12,10,16,8,10,14,7,10,14,11,11,13,0
59,3123,3,7,16,13,8,2,5,7,6,10,9,6,5,7,8,5,6,6,4,3,13,3,11,15,8,5,3,14,7,2,5,12,13,19,3,13,3,8,11,15,12,12,3,13,7,5,6,6,5,6,3,0,1,5,5,15,8,10,8,12,8,6,5,2,0,6,5,11,11,8,7,11,11,6,7,15,0,7,4,2,4,10,5,9,11,5,0,12,11,9,2,14,16,7,16,11,5,0,14,9,10,9,8,5,2,9,2,1,2,5,11,7,7,4,5,13,10,1,1,0,4,5,3,13,12,8,7,21,10,10,9,11,5,7,6,13,6,7,4,3,2,10,9,8,6,4,6,12,8,15,13,2,2,8,12,12,6,12,11,14,15,5,15,13,6,17,0
90,5966,6,4,1,11,4,12,7,3,6,10,11,0,5,7,8,3,3,7,4,3,7,10,11,0,8,5,5,22,10,14,3,4,3,19,1,1,10,1,6,8,0,12,7,13,9,5,3,6,5,6,3,4,1,5,5,7,3,13,12,12,8,6,7,14,12,2,5,4,3,8,0,0,11,6,7,16,8,6,7,9,4,8,5,18,11,5,9,8,11,9,6,4,17,7,3,2,11,13,0,1,3,2,8,5,5,11,8,6,2,5,5,5,0,0,5,13,1,3,1,13,5,5,6,15,14,1,1,19,1,1,1,3,5,13,6,0,0,0,4,3,2,3,7,8,4,2,8,17,0,5,0,14,2,7,0,0,10,12,15,7,7,3,3,6,5,1,0
59,3152,2,0,5,17,8,17,0,10,15,9,11,6,1,11,8,7,16,8,4,6,10,11,10,11,4,7,12,12,10,4,7,13,12,13,15,10,15,5,5,11,5,18,5,4,6,5,16,5,7,7,1,16,9,5,6,8,9,0,15,12,11,6,11,11,14,8,5,4,6,8,6,13,12,6,4,17,13,8,7,12,7,11,5,20,1,15,11,8,17,10,2,9,13,5,14,14,14,12,4,8,4,9,4,4,10,14,8,14,2,5,11,8,5,12,2,11,9,8,9,2,3,8,14,10,15,10,14,20,9,10,4,14,5,7,6,9,10,6,7,3,2,7,8,10,2,4,3,10,6,12,16,13,4,8,12,10,9,12,10,14,7,10,14,15,11,23,0
10,1570,11,10,16,17,8,7,9,10,6,20,4,6,5,7,16,15,17,8,4,11,13,7,7,5,8,5,18,9,10,6,10,12,9,7,20,13,9,8,11,15,15,12,9,13,7,5,12,6,3,7,3,9,4,5,2,4,15,16,9,3,8,6,5,6,13,6,5,11,10,8,10,15,11,6,4,9,11,7,5,12,4,10,3,8,17,7,9,9,15,7,16,7,18,7,17,14,6,13,19,14,16,9,8,5,4,9,8,6,4,5,11,12,7,5,5,17,15,5,10,20,9,4,4,18,12,12,5,6,10,7,9,11,5,7,6,17,16,7,4,7,1,10,9,8,4,6,11,12,10,15,13,14,3,8,12,12,7,8,10,14,15,5,15,13,12,10,1
39,160,1,2,11,13,8,9,16,23,2,10,17,7,11,9,9,16,19,19,9,5,10,8,10,12,3,2,12,14,10,7,2,10,9,11,11,5,11,5,8,11,5,15,12,6,10,10,16,8,10,7,3,11,9,17,5,2,9,0,12,12,8,2,3,17,9,6,5,11,10,5,6,0,17,11,11,9,13,10,2,15,7,13,0,9,13,15,0,9,8,9,0,0,10,7,13,5,11,9,4,12,22,9,17,9,6,0,8,8,0,0,3,10,17,18,12,19,8,7,9,11,13,5,11,13,1,10,7,11,10,12,9,12,7,20,22,9,10,6,7,2,2,7,6,5,0,8,15,12,10,12,12,14,3,1,12,0,14,16,12,0,10,0,12,13,6,17,0
85,4313,3,7,16,13,8,9,12,1,6,4,4,15,5,19,5,23,10,0,4,5,0,10,7,15,8,5,3,6,13,7,5,12,9,16,20,5,16,8,11,15,12,12,4,12,21,17,11,0,2,6,0,8,5,5,5,11,6,16,15,12,8,6,3,9,9,6,5,11,10,8,7,11,11,22,4,15,11,12,15,3,0,10,0,18,11,5,9,4,11,9,2,7,7,7,17,5,11,13,14,14,10,9,11,5,0,0,2,0,2,3,1,0,0,5,9,12,10,4,1,6,5,5,11,13,12,4,7,25,10,7,9,17,0,22,21,17,17,7,4,3,12,10,12,8,4,3,11,12,8,15,13,14,3,8,12,12,6,8,19,14,15,5,12,13,6,6,0
54,2439,1,7,10,13,0,13,9,10,6,9,11,2,1,7,4,7,7,14,4,0,4,5,7,0,2,5,4,9,13,6,1,1,9,10,11,5,9,3,2,8,11,8,5,13,9,5,21,6,5,7,4,9,2,4,5,4,15,4,18,17,8,6,5,6,13,6,5,4,3,8,1,11,7,6,0,14,11,7,12,12,4,10,0,9,6,7,4,9,11,7,3,1,7,7,8,4,6,13,0,1,8,9,0,4,2,9,8,6,0,5,10,9,7,5,1,12,3,5,10,4,4,12,4,16,0,1,8,15,11,7,4,3,5,17,6,12,9,2,4,3,5,3,0,4,4,6,17,12,8,10,3,14,3,2,7,7,14,8,10,3,7,1,5,5,6,6,0
84,4281,1,7,18,1,8,16,1,0,1,13,15,6,5,10,9,7,12,20,4,5,10,1,20,11,1,5,0,9,1,4,5,7,15,13,13,15,3,0,12,0,17,12,4,13,9,5,11,6,7,9,2,2,0,5,0,4,3,1,10,6,2,8,18,22,0,1,5,2,2,2,7,11,12,6,7,17,8,7,7,12,2,1,7,9,10,5,9,1,4,7,11,4,0,3,8,17,0,3,15,1,8,4,9,10,5,14,2,6,10,5,11,19,0,2,8,11,2,5,7,12,3,5,11,0,8,10,5,9,10,0,4,1,7,7,11,9,9,14,4,3,2,0,0,0,4,7,13,12,13,0,7,0,4,3,20,10,12,14,10,17,10,15,1,9,8,23,0
71,3639,5,7,7,17,8,11,16,13,15,13,0,6,5,6,5,2,19,3,4,5,10,13,10,11,4,19,14,4,10,12,6,7,15,13,13,12,8,5,7,17,10,11,4,4,8,3,21,8,7,13,6,16,9,5,6,12,20,11,15,9,10,5,7,11,14,9,4,11,6,5,9,5,5,6,7,5,15,3,7,12,7,13,5,13,12,0,9,12,10,8,7,4,13,5,15,10,11,15,11,20,7,10,4,4,2,10,9,9,2,2,8,8,5,12,8,6,12,8,20,24,12,6,9,11,14,10,5,12,10,10,6,16,5,7,6,5,11,6,7,3,2,7,18,10,2,2,6,12,8,12,11,13,4,5,9,11,1,12,10,4,7,8,7,7,10,23,0
60,3429,3,2,1,13,8,12,11,23,6,10,23,17,5,19,15,15,9,0,6,3,0,10,0,14,8,0,3,5,10,16,8,7,10,17,10,3,11,3,9,2,1,3,4,24,26,15,11,0,10,10,0,12,0,8,5,0,13,2,12,12,1,6,15,21,17,1,5,4,8,8,2,0,13,17,7,16,8,0,18,9,0,9,0,15,11,7,0,0,16,9,2,4,12,5,1,1,11,13,6,14,2,1,0,22,18,16,2,0,2,17,0,0,0,0,12,6,21,10,6,1,13,5,12,1,2,4,7,19,1,14,5,14,0,9,21,5,7,6,0,1,0,3,9,8,4,3,10,4,1,13,3,14,2,1,1,1,12,16,12,3,10,2,19,9,11,7,0
58,2992,6,7,11,1,8,9,16,10,18,8,11,6,5,6,7,3,16,11,4,8,10,15,10,11,1,9,12,14,1,4,6,11,10,13,6,6,2,5,8,11,10,10,3,18,1,5,21,14,7,6,1,17,12,5,1,12,9,13,3,5,9,4,7,1,0,8,5,11,0,8,8,5,12,6,4,17,15,14,7,12,7,13,5,6,3,15,9,16,6,5,11,4,13,7,2,1,1,15,10,12,7,1,4,10,9,8,9,12,2,5,11,10,5,12,8,9,2,7,9,17,3,5,4,3,2,1,5,12,10,5,1,1,9,15,3,9,11,6,7,2,2,7,6,15,4,7,13,12,10,12,7,10,4,5,2,4,12,8,10,1,10,1,3,2,5,5,0
41,570,6,0,2,8,4,0,1,0,9,12,15,6,5,10,8,7,5,18,4,5,16,0,11,11,1,5,8,17,13,10,3,4,3,9,7,1,9,5,6,12,0,7,4,13,7,7,3,6,7,11,2,2,1,5,0,9,19,0,0,14,8,6,11,1,13,2,5,0,0,1,4,0,12,6,7,10,7,7,7,12,5,0,5,0,16,5,0,0,16,5,18,4,15,2,2,2,2,3,2,16,1,2,11,10,9,17,8,6,8,5,11,21,0,0,8,11,12,9,0,9,3,0,0,15,3,1,5,17,10,7,4,1,7,7,6,2,1,0,4,3,2,7,4,0,4,3,9,8,5,1,2,14,2,0,0,0,9,12,10,0,7,3,3,10,5,1,0
85,4320,3,3,11,17,8,17,16,3,15,0,8,6,2,10,0,5,16,15,4,8,10,13,10,8,4,11,12,14,10,8,6,7,20,0,15,4,11,5,8,19,10,8,14,12,8,17,16,4,5,17,1,16,12,0,10,12,14,13,15,0,11,4,12,11,14,5,5,11,7,8,8,8,21,2,6,9,13,15,7,3,7,13,5,20,0,15,9,16,17,8,11,4,13,0,9,9,11,12,10,12,7,7,18,0,0,9,8,14,3,1,1,8,13,12,8,21,20,12,19,11,12,8,14,15,13,11,0,2,0,16,5,7,5,12,6,14,10,6,7,2,2,7,14,15,4,3,15,12,10,12,16,17,4,5,15,5,18,1,10,3,10,9,8,10,13,22,0
